101,Organizacion Maestra de Articulos,30.02.01.027,EJE HUSILLO L=1597 ASTM A36 (PLANO: 2.869.057.056),Activo,30,METALES,30.02,PIEZAS METALICAS DIVERSAS,30.02.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.02.01.028,SUMINISTRO DE ESTRUCTURAS METALICAS,Activo,30,METALES,30.02,PIEZAS METALICAS DIVERSAS,30.02.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.02.01.029,SUMINISTRO DE GRATINGS,Inactivo,30,METALES,30.02,PIEZAS METALICAS DIVERSAS,30.02.01,GENERICO,KILO,MT2
101,Organizacion Maestra de Articulos,30.02.01.683,"VIGA W 14"" X 132LB/PIE X 40PIES ASTM A36",Inactivo,30,METALES,30.02,PIEZAS METALICAS DIVERSAS,30.02.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.002,ACERO K100 1 1/4 X 1 MT,Activo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.003,ACERO K100 1 X 0.60MT,Activo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,KILO,KG
101,Organizacion Maestra de Articulos,30.03.01.004,ACERO K100 2 X 1.0 MT.,Activo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.005,ACERO K100 2 X 1.50 MT.,Activo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.006,ACERO K100 36MM X 1.50MT.,Activo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.007,ACERO K100 36MM X 1MT.,Activo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.008,"BARRA CUADRADA 2""X2""X6000MM  CALIBRADA",Activo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.009,BARRA DE ACERO PERFORADA BP 75 x 50 x 6.00MT LONGITUD SAE 1035,Activo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.010,BARRA DE ACERO PERFORADA BP280 105MM X 85MM X 2.240 MT,Activo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.011,BARRA DE ACERO PERFORADA BP280 150MM X 102MM X 2.550 MT,Activo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.012,BARRA DE ACERO PERFORADA BP280 150MM X 80MM X 0.255 MT,Activo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.013,BARRA DE ACERO PERFORADA BP280 152MM X 100MM X 2.550 MT,Activo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
